name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation,run,cubo
J1900+2240,19:00:06,22:40:31,54.2,8.3,3.1,0.4,4049,3,196,5,207,8,59.2,9.4,a,285.025,22.6752777777778,38,527,111.189,190.608,1799.459,111.239,190.577,1799.626,110,113,189,192,1793,1804,74,12,14,0.561515,0.06883046,0.0158011,0.004938496,0,8.902285,0.9613523,0.1486407,3,-0.1909382,9.397417,5.998373,896.5079,1793.191,0,2.278161,1.68237,69.84049,1.914621,1.689241,53.04011,0.941685,0.0223072,0,0,267.5195,0.0059816,18.30103,8.990201,7.033029,0,285.01373,22.676298,1400783360,SoFiA J190003.30+224034.7,37.6059938528776,8,1900+22
J1900+2240,19:00:06,22:40:31,54.2,8.3,3.1,0.4,4049,3,196,5,207,8,59.2,9.4,a,285.025,22.6752777777778,54,10211,111.882,190.439,1781.73,111.517,190.521,1783.176,106,122,185,197,1761,1816,1931,56,102,0.62354,1.689641E-05,0.02017153,0.1135879,0,1022.145,11.26801,0.3862245,6,-0.05509997,41.96001,27.91002,874.0101,1748.04,0,6.266683,3.355261,-86.27262,4.520487,3.161578,-83.67802,12.78666,0.0269636,0.6785205,0,98.65953,0.0046197,63.01926,43.85222,35.0309,33.50894,285.00873,22.67537,1400453760,SoFiA J190002.09+224031.3,54.0521868730094,14,1900+22
J1901+2456,19:01:37,24:56:42,56.4,9,3,0.5,9300,4,339,8,354,12,133.3,10.1,a,285.404166666667,24.945,63,111,90.507,56.638,682,90.539,56.708,681.717,89,92,55,58,679,685,69,7,14,0.370189,0.2510528,0.05004759,0.03657666,0,4.971244,0.6489552,0.1399847,4,-0.2555823,6,4.710135,339.525,679.2556,0,1.756718,1.598497,63.24452,1.955866,1.650122,46.58422,0.6533001,0.01901621,0.1014995,0,102.8402,0.0051252,15.34544,5.885478,5.120462,5.499777,285.3945,24.944426,1378378750,SoFiA J190134.68+245639.9,31.6189905712028,3,1900+26
J1901+2820,19:01:52,28:20:01,59.5,10.4,1.7,0.4,3921,4,133,8,146,11,55.7,9.1,a,285.466666666667,28.3336111111111,95,157,86.73,259.919,1804.514,87.02,259.983,1804.31,85,88,259,261,1803,1807,37,5,11,0.510051,0.4562898,0.08430252,0.03401735,0,0.4538501,0.4877584,0.1163582,3,-0.4871412,4,3.872065,901.0422,1802.487,0,1.797509,1.508851,-78.89921,1.911588,1.431778,-79.04648,0.375597,0.02120563,0.08889234,0,3.213731,0.0053699,11.65737,3.741452,3.214323,3.533221,285.47302,28.33265,1400877310,SoFiA J190153.52+281957.5,20.4353228773417,3,1900+26
J1905+2700,19:05:15,27:00:35,58.7,9.2,3.4,0.6,4737,5,198,10,217,15,64.1,9.5,a,286.3125,27.0097222222222,29,56,42.103,180.793,1647.966,42.145,180.965,1647.704,41,43,180,182,1645,1651,29,7,7,0.723718,0.08878533,0.0225371,0.01979375,0,1.070659,0.2742537,0.06518401,3,-0.3261023,6,3.761567,822.0113,1644.326,0,1.452856,1.231679,70.22209,1.471359,1.213385,79.73927,0.2557852,0.02014332,0.04290828,0,45,0.0050199,9.629529,5.378665,4.248213,4.928805,286.3069,27.01019,1397738750,SoFiA J190513.66+270036.7,18.0882056812896,4,1900+26
J1905+2842,19:05:25,28:42:32,60.2,9.9,2.3,0.4,7150,3,161,6,173,10,104.1,9.8,a,286.354166666667,28.7088888888889,11,31,40.173,282.531,1104.184,40.186,282.563,1104.41,38,42,281,284,1101,1108,98,8,18,0.915073,0.3773536,0.05615215,0.006007103,0,3.588586,1.267263,0.2366903,3,-0.2776495,8,4.655645,550.0281,1100.278,0,2.505101,1.996582,-62.0738,2.154319,1.920927,-66.61189,1.180234,0.02230189,0.1470201,0,166.8819,0.0053846,22.14124,7.42335,4.913385,6.850752,286.36472,28.703646,1386850180,SoFiA J190527.53+284213.1,38.285035234495,5,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,701,35003,197.692,145.218,2689,190.293,148.69,2689,162,224,116,171,2689,2689,1342,1,1342,0.68544,,,,,,,,,,,,,,,,,,40.86017,17.36095,80.0475,24.24477,0.06813274,0,4,0,0.034661,19.09419,0,0,0,283.54214,26.470783,1418607870,SoFiA J185410.11+262814.8,93.2960050222381,6,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,551,27503,197.643,145.276,2689,190.274,148.701,2689,162,224,116,171,2689,2689,1332,1,1332,0.674581,0,0,0,0,371.3266,0,0,1,-99,0,0,1295,2689,0,,,,40.82254,17.30881,80.18214,24.32825,0.06813274,0,4,0,0.034592,19.26984,0,0,0,283.54248,26.470968,1418607870,SoFiA J185410.20+262815.5,93.4083726974413,7,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,420,22521,197.704,145.344,2689,190.36,148.748,2689,162,224,116,170,2689,2689,1315,1,1315,0.639411,97.24937,5.006383,0,0,7.251617E-29,24.31234,24.31234,1,-0.1,0,0,1347.003,2689.1,0,,,,40.71527,17.11209,80.16423,24.31234,0.06813274,0,4,0,0.034514,19.42508,0,0,0,283.5409,26.47173,1418607870,SoFiA J185409.81+262818.2,88.1726043930952,8,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,472,24704,197.706,145.238,2689,190.348,148.702,2689,162,224,116,170,2689,2689,1325,1,1325,0.658158,97.10748,5.025958,0,0,7.99471E-30,24.27687,24.27687,1,-0.2991224,0,0,1347.013,2689.299,0,,,,40.79772,17.23621,80.01382,24.27687,0.06813274,0,4,0,0.034518,19.32119,0,0,0,283.5411,26.470978,1418607870,SoFiA J185409.87+262815.5,90.7803947672929,9,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,412,24704,197.706,145.238,2689,190.348,148.702,2689,162,224,116,170,2689,2689,1325,1,1325,0.658158,97.10748,5.025958,0,0,7.99471E-30,24.27687,24.27687,1,-6.4,0,0,1347.013,2695.4,0,,,,40.79772,17.23621,80.01382,24.27687,0.06813274,0,4,0,0.034518,19.32119,0,0,0,283.5411,26.470978,1418607870,SoFiA J185409.87+262815.5,90.7803947672929,10,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,277,24704,197.706,145.238,2689,190.348,148.702,2689,162,224,116,170,2689,2689,1325,1,1325,0.658158,97.10748,5.025958,0,0,7.99471E-30,24.27687,24.27687,1,-0.04985373,0,0,1347.013,2689.05,0,,,,40.79772,17.23621,80.01382,24.27687,0.06813274,0,4,0,0.034518,19.32119,0,0,0,283.5411,26.470978,1418607870,SoFiA J185409.87+262815.5,90.7803947672929,11,1900+26
J1854+2629,18:54:06,26:29:30,57.1,11.2,0.7,0.3,3952,4,114,7,120,11,56.9,8.7,a,283.525,26.4916666666667,435,21133,197.755,145.276,2689,190.372,148.711,2689,162,224,116,170,2689,2689,1306,1,1306,0.630696,0,0,0,0,381.7387,0,0,1,-99,0,0,1295,2689,0,,,,40.75838,17.06797,80.17894,24.3069,0.06813274,0,4,0,0.034425,19.53814,0,0,0,283.54068,26.471111,1418607870,SoFiA J185409.76+262816.0,89.6030008199432,16,1900+26
J1901+2456,19:01:37,24:56:42,56.4,9,3,0.5,9300,4,339,8,354,12,133.3,10.1,a,285.404166666667,24.945,82,494,90.52,56.735,681.867,90.597,56.774,681.967,88,94,54,59,677,688,294,12,38,0.523887,2.564667E-06,0.009243219,0.01197141,0,20.19946,1.673539,0.2405678,4,-0.1589047,9.845561,6.928938,337.5046,675.1589,0,3.311517,2.110888,42.05695,3.24897,2.476223,49.8185,1.666181,0.01901621,0.1675303,0,25.21485,0.0051144,19.06514,9.6196,5.525733,8.936343,285.39343,24.94553,1378383740,SoFiA J190134.42+245643.9,35.0895547353368,17,1900+26
J1854+2439,18:54:21,24:39:28,55.4,10.4,11.1,1.3,4317,3,313,7,333,10,63.9,10,a,283.5875,24.6577777777778,148,822,188.998,39.726,1729.083,188.982,39.78,1727.158,183,195,34,45,1691,1765,4479,75,128,0.622836,1.257105,0.01961471,0.02391127,0,1877.903,-85543.69,0.366232,6,-0.05864934,10.45341,9.744542,842.5098,1685.019,0,5.813058,4.683288,-84.82075,4.319354,3.930961,-71.33011,28.70509,0.03837494,0.5148905,0,144.8452,0.0046994,91.26947,72.60972,69.38922,71.65902,283.58813,24.655685,1399330940,SoFiA J185421.15+243920.5,7.81352854548757,17,1900+26
J1905+2700,19:05:15,27:00:35,58.7,9.2,3.4,0.6,4737,5,198,10,217,15,64.1,9.5,a,286.3125,27.0097222222222,138,785,42.092,180.661,1639.891,42.051,180.72,1639.69,40,44,178,183,1616,1656,513,41,25,0.607667,0.2125678,0.01507729,0.1064924,0,361.5233,4.233904,0.1372915,6,-0.1854777,48,44.78943,807.5075,1615.047,0,2.662368,2.407609,-20.85498,2.219031,1.936293,-2.912057,4.277969,0.02170233,0.1441631,0,182.4699,0.0048441,38.99092,39.49758,33.99954,38.26905,286.30862,27.006088,1397577980,SoFiA J190514.07+270021.9,18.0464981240452,17,1900+26
J1901+2456,19:01:37,24:56:42,56.4,9,3,0.5,9300,4,339,8,354,12,133.3,10.1,a,285.404166666667,24.945,115,274,90.518,56.659,681.976,90.573,56.748,681.675,89,92,55,58,678,686,85,9,15,0.533907,0.0002973791,0.04983326,0.02567549,0,13.01441,0.7577934,0.1635326,4,-0.2398943,6.650911,4.563998,338.5249,677.2399,0,2.192377,1.89983,8.01334,2.046543,1.7814,40.53051,0.7741802,0.01901621,0.109506,0,75.62631,0.0048338,17.47478,6.55473,5.23078,5.905893,285.39386,24.945099,1378377860,SoFiA J190134.53+245642.4,33.6449969390716,19,1900+26
J1901+2820,19:01:52,28:20:01,59.5,10.4,1.7,0.4,3921,4,133,8,146,11,55.7,9.1,a,285.466666666667,28.3336111111111,179,402,86.792,259.833,1804.562,87.098,259.864,1804.443,85,89,258,261,1802,1807,48,6,14,0.548206,1.212791E-06,0.005976551,0.02373431,0,5.651471,0.477941,0.1458574,4,-0.350128,4.800031,3.194687,900.503,1801.35,0,1.758307,1.496896,-64.63765,2.041951,1.496972,-81.43435,0.4799801,0.02120563,0.08832827,0,192.2031,0.0048654,14.23905,4.839049,3.105731,4.346427,285.47153,28.330662,1400880000,SoFiA J190153.16+281950.4,18.7067220785365,19,1900+26
J1905+2700,19:05:15,27:00:35,58.7,9.2,3.4,0.6,4737,5,198,10,217,15,64.1,9.5,a,286.3125,27.0097222222222,165,379,42,180.76,1648.448,42.035,180.837,1648.623,41,43,179,182,1643,1654,96,12,10,0.531773,0.1214969,0.162686,0,0,19.88929,1.069178,0.1053091,4,-0.08714411,12,10.82528,821.0813,1642.087,0,1.96119,1.549193,0,1.703703,1.459688,10.45316,1.05606,0.02014332,0.08924298,0,202.8563,0.0054254,19.86663,11.32903,10.11081,10.85273,286.30893,27.008041,1397757060,SoFiA J190514.14+270029.0,12.9524292918118,19,1900+26
J1900+2846,19:00:50,28:46:42,59.9,10.8,3,0.5,4378,6,232,12,267,18,62.7,9.4,a,285.208333333333,28.7783333333333,199,395,101.436,286.353,1732.113,101.196,286.732,1732.073,99,105,284,289,1725,1739,346,15,34,0.473965,0.2758813,0.0573938,0.001691554,0,122.6695,3.127763,0.3113194,4,-0.1186177,15.59473,9.674524,862.0287,1724.119,0,2.879898,2.537893,-87.04816,2.611533,2.522419,37.74432,3.162012,0.03296757,0.2474222,4,316.4565,0.0045013,37.76481,13.68702,10.99272,12.33765,285.20544,28.77939,1399429630,SoFiA J190049.30+284645.8,9.87810881518888,20,1900+26
J1901+2456,19:01:37,24:56:42,56.4,9,3,0.5,9300,4,339,8,354,12,133.3,10.1,a,285.404166666667,24.945,131,274,90.518,56.659,681.976,90.573,56.748,681.675,89,92,55,58,678,686,85,9,15,0.533907,6.136164E-05,0.04895734,0.02517923,0,13.00008,0.757502,0.1634777,4,-0.2398338,6.65079,4.564437,338.5245,677.2398,0,2.192377,1.89983,8.01334,2.046543,1.7814,40.53051,0.7741802,0.01901621,0.109506,0,75.62631,0.0048338,17.47478,6.55473,5.23078,5.905893,285.39386,24.945099,1378377860,SoFiA J190134.53+245642.4,33.6449969390716,20,1900+26
J1901+2747,19:01:13,27:47:24,59,10.3,1.3,0.3,3811,5,81,9,104,14,52.7,8.9,a,285.304166666667,27.79,206,404,96.633,227.515,1839.297,96.486,227.431,1839.552,94,100,225,230,1832,1846,330,15,33,0.49753,0.2310396,0.05123127,0.007967426,0,66.40453,2.703285,0.2482486,4,-0.1060381,16,10.88156,915.5256,1831.106,0,3.124796,2.615904,11.50189,2.752362,2.521507,-79.05925,2.662171,0.02453711,0.2102198,0,42.99696,0.004729,30.98899,14.146,11.33809,12.06518,285.29227,27.790348,1401583620,SoFiA J190110.14+274725.3,37.9190121793028,20,1900+26
J1901+2820,19:01:52,28:20:01,59.5,10.4,1.7,0.4,3921,4,133,8,146,11,55.7,9.1,a,285.466666666667,28.3336111111111,204,402,86.792,259.833,1804.562,87.098,259.864,1804.443,85,89,258,261,1802,1807,48,6,14,0.548206,1.985647E-06,0.009725148,0.02403437,0,5.651501,0.4779342,0.1458556,4,-0.350131,4.800017,3.194676,900.5049,1801.35,0,1.758307,1.496896,-64.63765,2.041951,1.496972,-81.43435,0.4799801,0.02120563,0.08832827,0,192.2031,0.0048654,14.23905,4.839049,3.105731,4.346427,285.47153,28.330662,1400880000,SoFiA J190153.16+281950.4,18.7067220785365,20,1900+26
J1905+2842,19:05:25,28:42:32,60.2,9.9,2.3,0.4,7150,3,161,6,173,10,104.1,9.8,a,286.354166666667,28.7088888888889,173,363,40.012,282.523,1104.176,40.101,282.574,1104.294,36,43,280,285,1098,1110,323,13,40,0.473475,2.19798E-06,0.005092268,0.004857468,0,57.59568,2.626879,0.3268498,4,-0.1358825,11.88324,7.930812,548.5025,1097.136,0,3.098733,2.48818,-37.8369,2.968651,2.566209,-66.29314,2.630133,0.02230189,0.2333933,0,1.773861,0.004774,30.65429,11.37624,9.219874,10.51046,286.36633,28.703812,1386847870,SoFiA J190527.92+284213.7,42.5423279306599,20,1900+26
J1905+2700,19:05:15,27:00:35,58.7,9.2,3.4,0.6,4737,5,198,10,217,15,64.1,9.5,a,286.3125,27.0097222222222,188,379,42,180.76,1648.448,42.035,180.837,1648.623,41,43,179,182,1643,1654,96,12,10,0.531773,0.1234499,0.1623804,0.03013558,0,19.90606,1.072493,0.1054338,4,-0.08674778,12,10.84041,821.0812,1642.087,0,1.96119,1.549193,0,1.703703,1.459688,10.45316,1.05606,0.02014332,0.08924298,0,202.8563,0.0054254,19.86663,11.32903,10.11081,10.85273,286.30893,27.008041,1397757060,SoFiA J190514.14+270029.0,12.9524292918118,20,1900+26
J1903+2736,19:03:35,27:36:32,59.1,9.8,5.6,0.8,4225,6,372,12,409,18,57.9,9.6,a,285.895833333333,27.6088888888889,195,389,63.936,218.047,1713.438,63.954,217.725,1713.205,60,68,215,221,1705,1722,528,18,49,0.437541,0.0001945119,0.06306143,0.004206601,0,200.7714,3.643799,0.349459,4,-0.1069154,15.16906,10.10813,851.5315,1703.107,0,3.281941,2.969558,-9.701607,3.010235,2.823489,-8.5825,3.922165,0.02184091,0.3258748,0,323.6017,0.0046644,36.59462,15.49902,11.65104,12.40138,285.90384,27.626038,1399051390,SoFiA J190336.92+273733.7,66.808632033956,20,1900+26
J1917+2354,19:17:60,23:54:48,57.2,5.2,1.7,0.4,8110,6,156,11,186,17,117,9.8,a,289.5,23.9133333333333,115,262,71.05,265.35,894.95,71.04,265.332,894.424,70,72,264,266,893,897,20,5,7,0.551439,2.956387E-06,0.02221965,0.03216958,0,0.3387207,0.1870983,0.08873734,3,-0.5808416,3.012886,2.040705,446.0111,892.5808,0,1.044429,0.09574606,1.589915,1.361696,1.159345,-83.72971,0.1888184,0.0240002,0.04902649,0,0,0.0056697,7.640215,2.9888,1.942205,2.775587,289.49683,23.92095,1382641660,SoFiA J191759.24+235515.4,29.3416954941909,2,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,149,306,111.559,40.195,1625.085,111.59,40.113,1625.125,110,113,38,42,1620,1632,118,13,16,0.669258,4.908522E-05,0.1237671,0.0112206,0,32.61367,1.153839,0.1475303,4,-0.1397266,11.4415,7.654108,809.0619,1618.14,0,2.315356,2.036275,-15.19947,1.99428,1.79611,-14.37084,1.180284,0.02053561,0.09967727,0,313.6346,0.005236,20.7513,11.51037,7.39804,10.99166,288.7573,20.168285,1397286140,SoFiA J191501.75+201005.8,32.5882413212195,2,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,225,403,76.043,59.971,2159.643,76.103,60.105,2159.6,75,77,58,62,2156,2163,70,8,13,0.599861,1.388917E-05,0.04217144,0.01479759,0,6.416642,0.9253069,0.177086,4,-0.1996354,6.943681,5.393352,1077.521,2155.2,0,2.298445,1.527403,14.64931,2.166449,1.421826,11.0989,0.9282683,0.02153881,0.1238518,0,357.4062,0.0051719,21.45223,6.831673,5.397456,6.555152,289.38876,20.50036,1407997950,SoFiA J191733.30+203001.3,18.2076582298495,2,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,144,299,161.919,102.656,1549.019,161.788,102.879,1548.855,160,164,100,105,1543,1554,209,12,26,0.681924,0.3979163,0.03208238,0.004725012,0,23.43624,1.68554,0.2101619,3,-0.1853837,12,7.117095,771.516,1543.185,0,2.752316,2.142007,14.53164,2.518715,2.091408,-8.232769,1.641897,0.01998365,0.1372879,0,166.3235,0.0045267,25.08947,11.25236,7.184773,10.95699,287.85986,21.212225,1395757570,SoFiA J191126.36+211244.0,31.7141969483067,2,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,276,490,7.167,27.185,937.593,6.874,26.999,937.143,5,9,25,29,936,939,54,4,17,0.502077,0.3609547,0.0497007,0.5245192,0,4.422031E-16,0.340334,0.1333934,2,-0.3410354,2,2,468.0249,936.0499,0,2.134375,1.588712,-90,2.37758,1.668477,-77.66034,0.340334,0.01774348,0.1531503,0,171.9803,0.0041417,12.83312,2,2,2,290.61414,19.938944,1383497860,SoFiA J192227.40+195620.2,42.7443734589465,3,1945+22
J1917+2354,19:17:60,23:54:48,57.2,5.2,1.7,0.4,8110,6,156,11,186,17,117,9.8,a,289.5,23.9133333333333,266,480,70.985,265.186,895.784,70.927,265.265,895.44,68,74,263,268,892,901,194,10,33,0.591961,0.2845084,1.139422,0.04444795,0,22.60995,1.493958,0.1893084,4,-0.131233,10,8.430494,445.5697,890.1312,0,2.966104,2.199655,-59.60003,2.713272,2.233575,-52.80719,1.309348,0.026548,0.1417417,0,258.386,0.0044271,21.40009,8.719845,7.489907,8.203489,289.4989,23.919825,1382662140,SoFiA J191759.73+235511.4,23.6465926422965,3,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,440,716,111.565,40.039,1625.7,111.492,39.978,1625.777,109,114,37,43,1617,1635,363,19,33,0.645704,0.1191071,0.04810262,0.01598264,0,76.62016,2.880806,0.2554524,4,-0.1046336,16.52363,10.74242,807.5241,1615.105,0,2.912995,2.710976,-11.33203,2.73226,2.44123,-8.576659,2.953102,0.02053561,0.4275652,0,165.0888,0.0043725,35.44858,16.5068,11.62162,7.730043,288.759,20.166033,1397299200,SoFiA J191502.16+200957.7,27.985620793278,3,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,682,1047,76.04,59.98,2159.625,76.169,60.189,2159.702,74,78,57,63,2154,2165,200,12,28,0.51711,0.0001216379,0.03602162,0.007648296,0,7.999598,2.044863,0.2904451,4,-0.1538946,10.17303,7.024277,1076.518,2153.154,0,3.439308,2.008771,10.17546,2.88284,2.019633,10.90965,2.055491,0.02153881,0.2064303,0,42.38042,0.0048399,30.03064,10.26104,6.825699,8.946796,289.38757,20.501768,1407999870,SoFiA J191733.02+203006.4,12.6372096196937,3,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,419,685,162.107,102.512,1548.784,161.774,102.837,1548.371,159,166,98,106,1540,1556,617,17,59,0.709974,5.921435E-05,0.05137581,0.005509371,0,126.754,3.094906,0.2712703,4,-0.09112184,16.36047,11.58942,769.5257,1539.091,0,4.610014,2.759682,-11.81919,3.776156,2.924873,-8.964472,3.233996,0.01998365,0.2148964,0,10.67037,0.0043436,29.97401,15.39718,13.52677,14.28032,287.8601,21.211523,1395747840,SoFiA J191126.42+211241.5,29.397271643808,3,1945+22
J1910+1933,19:10:19,19:33:03,52.5,4.8,5.7,0.6,3901,6,454,11,490,17,56,9.6,a,287.579166666667,19.5508333333333,489,779,177.152,3.863,1826.075,177.452,3.647,1824.898,165,184,0,10,1768,1875,5284,108,154,0.620041,0.4087107,0.1493509,0.08071797,0,1330.296,28.06237,0.3702799,6,-0.0636005,117.2812,71.41348,881.0747,1762.018,0,7.805624,4.731447,68.71399,5.438656,3.588395,65.27085,30.75027,0.03189907,0.1952211,1,244.9181,0.0048367,87.46248,102.6266,89.81052,103.008,287.5923,19.555996,1401289860,SoFiA J191022.15+193321.6,48.2279356099197,3,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,225,408,7.08,27.08,937.68,6.982,26.959,937.432,6,8,26,28,936,939,25,4,9,0.57097,0.06966176,0.02592736,0.04824985,0,4.019503E-14,0.190665,0.09968783,3,-0.8195041,1.955079,1.422429,468.013,936.8195,0,1.640888,0.1592302,-89.45003,1.59932,1.457607,-79.8619,0.1906651,0.01685618,0.08579929,0,0,0.0045834,9.301924,1.955079,1.422429,1.546111,290.61224,19.938301,1383503740,SoFiA J192226.93+195617.9,49.4487356730251,4,1945+22
J1917+2354,19:17:60,23:54:48,57.2,5.2,1.7,0.4,8110,6,156,11,186,17,117,9.8,a,289.5,23.9133333333333,218,401,71.087,265.222,895.468,70.991,265.232,895.238,69,74,263,267,892,900,126,9,24,0.61121,0.1056626,0.3092717,1.869348,0,17.44116,1.065364,0.1668035,6,-0.5850897,7.893412,7.056115,445.6546,891.1401,0,2.900988,2.068608,-61.56317,2.569663,1.929241,-64.20743,1.032826,0.026548,0.126642,0,249.1,0.0044234,20.88399,7.506476,6.5831,7.190636,289.4977,23.919285,1382658050,SoFiA J191759.45+235509.4,22.7108098560593,4,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,336,556,111.547,40.072,1625.592,111.498,40.009,1625.7,109,114,38,43,1618,1634,265,17,26,0.663861,2.690588E-06,0.006063999,0.003903449,0,49.42047,2.315951,0.2108641,4,-0.09654663,15.93684,11.05257,808.003,1616.097,0,2.764236,2.450472,-1.670246,2.510942,2.204156,-23.66031,2.359385,0.02053561,0.1751233,0,170.758,0.0045696,31.71763,14.6296,11.78794,13.06507,288.7589,20.16655,1397297660,SoFiA J191502.14+200959.6,29.3460006759439,4,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,511,787,76.058,59.981,2159.604,76.154,60.191,2159.59,74,78,57,63,2155,2164,154,10,23,0.55936,0.1247056,0.08344197,0.01218843,0,9.361637,1.695572,0.2541393,4,-0.1657683,9.162735,6.679856,1077.042,2154.166,0,3.082203,2.088236,0.3251119,2.62087,1.92879,3.932003,1.676046,0.02153881,0.1805302,0,338.4093,0.0047299,28.55434,8.968444,6.629282,8.161523,289.38785,20.5018,1407997700,SoFiA J191733.08+203006.5,12.5729133464023,4,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,321,535,162.04,102.592,1548.84,161.776,102.869,1548.367,159,165,99,106,1541,1555,480,15,48,0.698909,0.3999731,0.3405369,1.168492,0,51.48733,2.899613,0.2475793,6,-0.3928944,16,13.58145,770.1703,1540.122,0,3.820142,2.521792,-4.257649,3.388434,2.675401,-12.25203,2.775956,0.01998365,0.1946471,0,348.2385,0.0044676,28.36102,14.53289,12.57989,13.78594,287.86008,21.212063,1395747840,SoFiA J191126.42+211243.4,30.7930634392084,4,1945+22
J1910+1933,19:10:19,19:33:03,52.5,4.8,5.7,0.6,3901,6,454,11,490,17,56,9.6,a,287.579166666667,19.5508333333333,372,601,177.31,3.833,1826.769,177.603,3.611,1825.624,168,184,0,10,1769,1874,4466,106,127,0.504634,0.4801495,0.1669261,0.05911812,0,1307.468,25.23498,0.3539155,6,-0.04805928,110.8177,64.18698,881.5835,1763.02,0,7.147571,3.997708,59.21417,4.925139,3.298972,59.9425,27.77806,0.03189907,0,1,224.1243,0.0047239,87.99232,101.8039,74.61128,0,287.5896,19.555384,1401304450,SoFiA J191021.51+193319.4,38.9998128718103,4,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,1084,2449,6.091,26.636,1909.636,6.049,26.736,1909.405,5,7,26,28,1908,1911,11,4,6,0.408839,0.03268031,0.01927604,0.04862327,0,7.738866E-12,0.1130862,0.05392854,3,-0.8713178,1.938912,1.561063,954.0096,1908.871,0,1.389723,0.6699523,42.44134,1.716591,0.8694979,47.66989,0.1130861,0.01864837,0.05088876,0,0,0.004819,7.822223,1.938913,1.561065,1.59656,290.62872,19.934395,1402983550,SoFiA J192230.90+195603.8,40.2039809709658,5,1945+22
J1917+2354,19:17:60,23:54:48,57.2,5.2,1.7,0.4,8110,6,156,11,186,17,117,9.8,a,289.5,23.9133333333333,674,1595,70.947,265.263,892.868,70.819,265.265,892.702,69,73,264,267,891,895,38,5,11,0.43083,0.01151197,1.205494,0.231045,0,0.0006616672,0.4485248,0.1342726,4,-0.2045986,3.642902,3.04296,445.6027,890.2046,0,2.495332,1.145805,-71.69712,2.043845,1.240029,-67.30415,0.4456523,0.026548,0.1089436,0,97.38482,0.0041526,18.14026,3.616963,3.042408,3.221651,289.50085,23.919811,1382607230,SoFiA J191800.20+235511.3,23.4894251493228,5,1945+22
